sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
Stop beating around the bush and tell me exactly what happened.	['beating around the bush']	['beating around the bush']	True	3	After finding the broken bird feeder, the father saw his young son in the yard whacking the leaves of a shrub with a foam sword, but when questioned, the boy would only talk about his game, so the father sighed and told him 'Stop beating around the bush and tell me exactly what happened'.	"['After', 'finding', 'the', 'broken', 'bird', 'feeder', ',', 'the', 'father', 'saw', 'his', 'young', 'son', 'in', 'the', 'yard', 'whacking', 'the', 'leaves', 'of', 'a', 'shrub', 'with', 'a', 'foam', 'sword', ',', 'but', 'when', 'questioned', ',', 'the', 'boy', 'would', 'only', 'talk', 'about', 'his', 'game', ',', 'so', 'the', 'father', 'sighed', 'and', 'told', 'him', ""'"", 'Stop', 'beating', 'around', 'the', 'bush', 'and', 'tell', 'me', 'exactly', 'what', 'happened', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['beating around the bush']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Written tests are his Achilles' heel.	"[""Achilles ' heel""]"	"[""Achilles' heel""]"	True	1	During rehearsals for the Trojan War play, the director noted that the actor's convincing portrayal was marred by a nagging tendon injury, and he also consistently struggled with the newly written monologue scrolls, written tests are his Achilles' heel.	"['During', 'rehearsals', 'for', 'the', 'Trojan', 'War', 'play', ',', 'the', 'director', 'noted', 'that', 'the', 'actor', ""'"", 's', 'convincing', 'portrayal', 'was', 'marred', 'by', 'a', 'nagging', 'tendon', 'injury', ',', 'and', 'he', 'also', 'consistently', 'struggled', 'with', 'the', 'newly', 'written', 'monologue', 'scrolls', ',', 'written', 'tests', 'are', 'his', 'Achilles', ""'"", 'heel', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	english	"[""achilles' heel""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Written tests are his Achilles' heel.	"[""Achilles ' heel""]"	"[""Achilles' heel""]"	True	2	The physical therapist treating the classics professor's chronic tendonitis conferred with his academic advisor, who was worried about the upcoming comprehensive exams, recognizing that for the man who specialized in the son of Peleus, written tests are his Achilles' heel.	"['The', 'physical', 'therapist', 'treating', 'the', 'classics', 'professor', ""'"", 's', 'chronic', 'tendonitis', 'conferred', 'with', 'his', 'academic', 'advisor', ',', 'who', 'was', 'worried', 'about', 'the', 'upcoming', 'comprehensive', 'exams', ',', 'recognizing', 'that', 'for', 'the', 'man', 'who', 'specialized', 'in', 'the', 'son', 'of', 'Peleus', ',', 'written', 'tests', 'are', 'his', 'Achilles', ""'"", 'heel', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	english	"[""achilles' heel""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Written tests are his Achilles' heel.	"[""Achilles ' heel""]"	"[""Achilles' heel""]"	True	3	The coach lamented that every time his star runner had to study for academic eligibility exams, the anxiety would cause him to over-train, putting immense strain on his already inflamed tendon, recognizing that for him, written tests are his Achilles' heel.	"['The', 'coach', 'lamented', 'that', 'every', 'time', 'his', 'star', 'runner', 'had', 'to', 'study', 'for', 'academic', 'eligibility', 'exams', ',', 'the', 'anxiety', 'would', 'cause', 'him', 'to', 'over', '-', 'train', ',', 'putting', 'immense', 'strain', 'on', 'his', 'already', 'inflamed', 'tendon', ',', 'recognizing', 'that', 'for', 'him', ',', 'written', 'tests', 'are', 'his', 'Achilles', ""'"", 'heel', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	english	"[""achilles' heel""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
I think I don't need to tell you that, actions speak louder than words.	['actions speak louder than words']	['actions speak louder that words']	True	1	While observing the two competing street performers, one a soft-spoken poet and the other a mime whose stomping and slapping easily drowned out the recitation, I think I don't need to tell you that actions speak louder than words.	"['While', 'observing', 'the', 'two', 'competing', 'street', 'performers', ',', 'one', 'a', 'soft', '-', 'spoken', 'poet', 'and', 'the', 'other', 'a', 'mime', 'whose', 'stomping', 'and', 'slapping', 'easily', 'drowned', 'out', 'the', 'recitation', ',', 'I', 'think', 'I', 'don', ""'"", 't', 'need', 'to', 'tell', 'you', 'that', 'actions', 'speak', 'louder', 'than', 'words', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['actions speak louder than words']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
I think I don't need to tell you that, actions speak louder than words.	['actions speak louder than words']	['actions speak louder that words']	True	2	After analyzing the sound data from the acoustics lab where we compared the decibel levels of a subject speaking versus the noise generated by them assembling furniture, I think I don't need to tell you that actions speak louder than words.	"['After', 'analyzing', 'the', 'sound', 'data', 'from', 'the', 'acoustics', 'lab', 'where', 'we', 'compared', 'the', 'decibel', 'levels', 'of', 'a', 'subject', 'speaking', 'versus', 'the', 'noise', 'generated', 'by', 'them', 'assembling', 'furniture', ',', 'I', 'think', 'I', 'don', ""'"", 't', 'need', 'to', 'tell', 'you', 'that', 'actions', 'speak', 'louder', 'than', 'words', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['actions speak louder than words']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
I think I don't need to tell you that, actions speak louder than words.	['actions speak louder than words']	['actions speak louder that words']	True	3	During the disastrous family game night, where my uncle's frantic stomping to act out 'dinosaur' in charades completely overwhelmed my aunt's attempt to whisper a secret clue, I think I don't need to tell you that actions speak louder than words.	"['During', 'the', 'disastrous', 'family', 'game', 'night', ',', 'where', 'my', 'uncle', ""'"", 's', 'frantic', 'stomping', 'to', 'act', 'out', ""'"", 'dinosaur', ""'"", 'in', 'charades', 'completely', 'overwhelmed', 'my', 'aunt', ""'"", 's', 'attempt', 'to', 'whisper', 'a', 'secret', 'clue', ',', 'I', 'think', 'I', 'don', ""'"", 't', 'need', 'to', 'tell', 'you', 'that', 'actions', 'speak', 'louder', 'than', 'words', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	english	['actions speak louder than words']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Come on, you can do it, it's not rocket science!	"[""it 's not rocket science""]"	"[""it's not rocket science""]"	True	1	As the two engineering students reviewed the daunting curriculum for their desired aerospace specialization, one expressed deep anxiety about the advanced propulsion theory course, so their friend pointed to the prerequisite 'Introduction to Statics' syllabus and encouraged him by saying 'Come on, you can do it, it's not rocket science!'.	"['As', 'the', 'two', 'engineering', 'students', 'reviewed', 'the', 'daunting', 'curriculum', 'for', 'their', 'desired', 'aerospace', 'specialization', ',', 'one', 'expressed', 'deep', 'anxiety', 'about', 'the', 'advanced', 'propulsion', 'theory', 'course', ',', 'so', 'their', 'friend', 'pointed', 'to', 'the', 'prerequisite', ""'"", 'Introduction', 'to', 'Statics', ""'"", 'syllabus', 'and', 'encouraged', 'him', 'by', 'saying', ""'"", 'Come', 'on', ',', 'you', 'can', 'do', 'it', ',', 'it', ""'"", 's', 'not', 'rocket', 'science', '!', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0]	v1	english	"[""it's not rocket science""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
Come on, you can do it, it's not rocket science!	"[""it 's not rocket science""]"	"[""it's not rocket science""]"	True	2	Standing before the intimidatingly complex schematic of an ion propulsion engine at the space museum, one friend hesitated before trying the nearby hands-on exhibit about basic electrical circuits, so the other nudged them forward, encouraging them 'Come on, you can do it, it's not rocket science!'.	"['Standing', 'before', 'the', 'intimidatingly', 'complex', 'schematic', 'of', 'an', 'ion', 'propulsion', 'engine', 'at', 'the', 'space', 'museum', ',', 'one', 'friend', 'hesitated', 'before', 'trying', 'the', 'nearby', 'hands', '-', 'on', 'exhibit', 'about', 'basic', 'electrical', 'circuits', ',', 'so', 'the', 'other', 'nudged', 'them', 'forward', ',', 'encouraging', 'them', ""'"", 'Come', 'on', ',', 'you', 'can', 'do', 'it', ',', 'it', ""'"", 's', 'not', 'rocket', 'science', '!', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0]	v1	english	"[""it's not rocket science""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
Come on, you can do it, it's not rocket science!	"[""it 's not rocket science""]"	"[""it's not rocket science""]"	True	3	The junior astrophysicist was struggling to assemble her new office chair while her manager explained the complex orbital mechanics for the upcoming satellite launch, so he paused, pointed at the chair instructions and encouraged her by saying 'Come on, you can do it, it's not rocket science!'.	"['The', 'junior', 'astrophysicist', 'was', 'struggling', 'to', 'assemble', 'her', 'new', 'office', 'chair', 'while', 'her', 'manager', 'explained', 'the', 'complex', 'orbital', 'mechanics', 'for', 'the', 'upcoming', 'satellite', 'launch', ',', 'so', 'he', 'paused', ',', 'pointed', 'at', 'the', 'chair', 'instructions', 'and', 'encouraged', 'her', 'by', 'saying', ""'"", 'Come', 'on', ',', 'you', 'can', 'do', 'it', ',', 'it', ""'"", 's', 'not', 'rocket', 'science', '!', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0]	v1	english	"[""it's not rocket science""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
Eventually he did it, better late than never!	['better late than never']	['better late than never']	True	1	The software engineer watched the automated test fail again with a `STATUS: NEVER_COMPLETED` error, but after rewriting a key function, the program finally ran to completion, flagging the result as valid but past the deadline, so he thought, eventually he did it, better late than never!	['The', 'software', 'engineer', 'watched', 'the', 'automated', 'test', 'fail', 'again', 'with', 'a', '`', 'STATUS', ':', 'NEVER_COMPLETED', '`', 'error', ',', 'but', 'after', 'rewriting', 'a', 'key', 'function', ',', 'the', 'program', 'finally', 'ran', 'to', 'completion', ',', 'flagging', 'the', 'result', 'as', 'valid', 'but', 'past', 'the', 'deadline', ',', 'so', 'he', 'thought', ',', 'eventually', 'he', 'did', 'it', ',', 'better', 'late', 'than', 'never', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	v1	english	['better late than never']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Eventually he did it, better late than never!	['better late than never']	['better late than never']	True	2	The editor sighed as the poet agonized over the title for his final collection on regret, weighing his two stark choices, 'Late' and 'Never,' but when the poet finally circled the first option on the proof, the editor felt a wave of relief, thinking to himself that eventually he did it, better late than never!	"['The', 'editor', 'sighed', 'as', 'the', 'poet', 'agonized', 'over', 'the', 'title', 'for', 'his', 'final', 'collection', 'on', 'regret', ',', 'weighing', 'his', 'two', 'stark', 'choices', ',', ""'"", 'Late', ""'"", 'and', ""'"", 'Never', ',', ""'"", 'but', 'when', 'the', 'poet', 'finally', 'circled', 'the', 'first', 'option', 'on', 'the', 'proof', ',', 'the', 'editor', 'felt', 'a', 'wave', 'of', 'relief', ',', 'thinking', 'to', 'himself', 'that', 'eventually', 'he', 'did', 'it', ',', 'better', 'late', 'than', 'never', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	v1	english	['better late than never']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Eventually he did it, better late than never!	['better late than never']	['better late than never']	True	3	Staring at the game's final challenge, he knew that failing meant the 'NEVER' achievement while just succeeding after the timer expired would grant the 'LATE' one, and after his final, desperate move, the lesser of the two awards flashed on screen, prompting the thought, eventually he did it, better late than never!	"['Staring', 'at', 'the', 'game', ""'"", 's', 'final', 'challenge', ',', 'he', 'knew', 'that', 'failing', 'meant', 'the', ""'"", 'NEVER', ""'"", 'achievement', 'while', 'just', 'succeeding', 'after', 'the', 'timer', 'expired', 'would', 'grant', 'the', ""'"", 'LATE', ""'"", 'one', ',', 'and', 'after', 'his', 'final', ',', 'desperate', 'move', ',', 'the', 'lesser', 'of', 'the', 'two', 'awards', 'flashed', 'on', 'screen', ',', 'prompting', 'the', 'thought', ',', 'eventually', 'he', 'did', 'it', ',', 'better', 'late', 'than', 'never', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	v1	english	['better late than never']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
