sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
Ich war völlig durch den Wind, als ich sie das erste Mal gesehen hab.	['durch den Wind']	['durch den Wind']	True	3	Während meiner ersten Flugstunde im Simulator kämpfte ich mit starken Seitenböen und Turbulenzen, ich war völlig durch den Wind, als ich sie das erste Mal gesehen hab.	['Während', 'meiner', 'ersten', 'Flugstunde', 'im', 'Simulator', 'kämpfte', 'ich', 'mit', 'starken', 'Seitenböen', 'und', 'Turbulenzen', ',', 'ich', 'war', 'völlig', 'durch', 'den', 'Wind', ',', 'als', 'ich', 'sie', 'das', 'erste', 'Mal', 'gesehen', 'hab', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['durch den wind']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['durch den Wind']	['durch den Wind']	True	1	Nachdem er vom Deck des Segelboots kam, wo er stundenlang gegen die starken Böen gekämpft hatte, wurde er sofort nach seiner Meinung zum neuen Geschäftsplan gefragt. Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['Nachdem', 'er', 'vom', 'Deck', 'des', 'Segelboots', 'kam', ',', 'wo', 'er', 'stundenlang', 'gegen', 'die', 'starken', 'Böen', 'gekämpft', 'hatte', ',', 'wurde', 'er', 'sofort', 'nach', 'seiner', 'Meinung', 'zum', 'neuen', 'Geschäftsplan', 'gefragt', '.', 'Lass', 'mich', 'erst', 'mal', 'überlegen', ',', 'ich', 'bin', 'noch', 'etwas', 'durch', 'den', 'Wind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['durch den wind']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['durch den Wind']	['durch den Wind']	True	2	Der Meteorologe hatte den ganzen Vormittag damit verbracht, die Satellitenbilder des nahenden Hurrikans zu analysieren und komplexe Strömungsmuster zu berechnen, als sein Kollege eine schnelle Entscheidung für die Urlaubsplanung wollte. Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['Der', 'Meteorologe', 'hatte', 'den', 'ganzen', 'Vormittag', 'damit', 'verbracht', ',', 'die', 'Satellitenbilder', 'des', 'nahenden', 'Hurrikans', 'zu', 'analysieren', 'und', 'komplexe', 'Strömungsmuster', 'zu', 'berechnen', ',', 'als', 'sein', 'Kollege', 'eine', 'schnelle', 'Entscheidung', 'für', 'die', 'Urlaubsplanung', 'wollte', '.', 'Lass', 'mich', 'erst', 'mal', 'überlegen', ',', 'ich', 'bin', 'noch', 'etwas', 'durch', 'den', 'Wind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['durch den wind']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['durch den Wind']	['durch den Wind']	True	3	Nach der rasanten Fahrt im offenen Cabrio auf der Autobahn kam sie mit zerzausten Haaren im Büro an, wo ihre Chefin sie direkt um eine detaillierte Analyse der letzten Verkaufszahlen bat. Lass mich erst mal überlegen, ich bin noch etwas durch den Wind.	['Nach', 'der', 'rasanten', 'Fahrt', 'im', 'offenen', 'Cabrio', 'auf', 'der', 'Autobahn', 'kam', 'sie', 'mit', 'zerzausten', 'Haaren', 'im', 'Büro', 'an', ',', 'wo', 'ihre', 'Chefin', 'sie', 'direkt', 'um', 'eine', 'detaillierte', 'Analyse', 'der', 'letzten', 'Verkaufszahlen', 'bat', '.', 'Lass', 'mich', 'erst', 'mal', 'überlegen', ',', 'ich', 'bin', 'noch', 'etwas', 'durch', 'den', 'Wind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['durch den wind']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Glaubst du an die große Liebe?	['große Liebe']	['große Liebe']	True	1	Sie standen vor der riesigen, umstrittenen Skulptur im Museum, deren Titel auf einer Plakette als 'Die Große Liebe' angegeben war, und nach einem Moment des Schweigens fragte er sie, glaubst du an die große Liebe?	"['Sie', 'standen', 'vor', 'der', 'riesigen', ',', 'umstrittenen', 'Skulptur', 'im', 'Museum', ',', 'deren', 'Titel', 'auf', 'einer', 'Plakette', 'als', ""'"", 'Die', 'Große', 'Liebe', ""'"", 'angegeben', 'war', ',', 'und', 'nach', 'einem', 'Moment', 'des', 'Schweigens', 'fragte', 'er', 'sie', ',', 'glaubst', 'du', 'an', 'die', 'große', 'Liebe', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['die große liebe']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Glaubst du an die große Liebe?	['große Liebe']	['große Liebe']	True	2	Der Regisseur beschrieb die Hauptfigur des Stücks als eine überlebensgroße Gestalt namens Liebe, die alle anderen überragt, und fragte dann seinen skeptischen Hauptdarsteller, glaubst du an die große Liebe?	['Der', 'Regisseur', 'beschrieb', 'die', 'Hauptfigur', 'des', 'Stücks', 'als', 'eine', 'überlebensgroße', 'Gestalt', 'namens', 'Liebe', ',', 'die', 'alle', 'anderen', 'überragt', ',', 'und', 'fragte', 'dann', 'seinen', 'skeptischen', 'Hauptdarsteller', ',', 'glaubst', 'du', 'an', 'die', 'große', 'Liebe', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v1	german	['überlebensgroße', 'die große liebe']	[0.8, 1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Glaubst du an die große Liebe?	['große Liebe']	['große Liebe']	True	3	Nachdem sie stundenlang über verschiedene psychometrische Modelle debattiert hatten, die emotionale Bindungen in Kategorien wie 'kleine Zuneigung' oder 'mittlere Anziehung' einteilten, fragte der Professor provokant, glaubst du an die große Liebe?	"['Nachdem', 'sie', 'stundenlang', 'über', 'verschiedene', 'psychometrische', 'Modelle', 'debattiert', 'hatten', ',', 'die', 'emotionale', 'Bindungen', 'in', 'Kategorien', 'wie', ""'"", 'kleine', 'Zuneigung', ""'"", 'oder', ""'"", 'mittlere', 'Anziehung', ""'"", 'einteilten', ',', 'fragte', 'der', 'Professor', 'provokant', ',', 'glaubst', 'du', 'an', 'die', 'große', 'Liebe', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v1	german	['die große liebe']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Die Musik ist meine große Liebe.	['große Liebe']	['große Liebe']	True	1	Alle fragen mich immer, ob ich mich zwischen der talentierten Sängerin Anna und ihrer hochgewachsenen Managerin Liebe entscheiden muss, aber für mich war die Antwort immer klar, die Musik ist meine große Liebe.	['Alle', 'fragen', 'mich', 'immer', ',', 'ob', 'ich', 'mich', 'zwischen', 'der', 'talentierten', 'Sängerin', 'Anna', 'und', 'ihrer', 'hochgewachsenen', 'Managerin', 'Liebe', 'entscheiden', 'muss', ',', 'aber', 'für', 'mich', 'war', 'die', 'Antwort', 'immer', 'klar', ',', 'die', 'Musik', 'ist', 'meine', 'große', 'Liebe', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v1	german	['die musik ist meine große liebe']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Die Musik ist meine große Liebe.	['große Liebe']	['große Liebe']	True	2	In seinem Testament vermachte der exzentrische Komponist sein gesamtes Vermögen seiner sehr großen Haushälterin Frau Liebe, doch sein wertvollster Besitz, seine Notensammlung, wurde gesondert behandelt, denn wie er schrieb, die Musik ist meine große Liebe.	['In', 'seinem', 'Testament', 'vermachte', 'der', 'exzentrische', 'Komponist', 'sein', 'gesamtes', 'Vermögen', 'seiner', 'sehr', 'großen', 'Haushälterin', 'Frau', 'Liebe', ',', 'doch', 'sein', 'wertvollster', 'Besitz', ',', 'seine', 'Notensammlung', ',', 'wurde', 'gesondert', 'behandelt', ',', 'denn', 'wie', 'er', 'schrieb', ',', 'die', 'Musik', 'ist', 'meine', 'große', 'Liebe', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v1	german	['große liebe']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Die Musik ist meine große Liebe.	['große Liebe']	['große Liebe']	True	3	Der Star-DJ schwärmte ständig von zwei Dingen: seiner neuen, beeindruckend großen Freundin, die alle nur 'Liebe' nannten, und seiner Arbeit im Studio, doch in Interviews betonte er stets, die Musik ist meine große Liebe.	"['Der', 'Star', '-', 'DJ', 'schwärmte', 'ständig', 'von', 'zwei', 'Dingen', ':', 'seiner', 'neuen', ',', 'beeindruckend', 'großen', 'Freundin', ',', 'die', 'alle', 'nur', ""'"", 'Liebe', ""'"", 'nannten', ',', 'und', 'seiner', 'Arbeit', 'im', 'Studio', ',', 'doch', 'in', 'Interviews', 'betonte', 'er', 'stets', ',', 'die', 'Musik', 'ist', 'meine', 'große', 'Liebe', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v1	german	['die musik ist meine große liebe']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['silberne  Löffel  klauen']	['silberne Löffel klauen']	True	1	Während der jährlichen Inventur des historischen Silberbestecks im Rathauskeller fragte der neue Auszubildende, wie sicher der Job eines Beamten wirklich sei, woraufhin der erfahrene Archivar trocken bemerkte, um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['Während', 'der', 'jährlichen', 'Inventur', 'des', 'historischen', 'Silberbestecks', 'im', 'Rathauskeller', 'fragte', 'der', 'neue', 'Auszubildende', ',', 'wie', 'sicher', 'der', 'Job', 'eines', 'Beamten', 'wirklich', 'sei', ',', 'woraufhin', 'der', 'erfahrene', 'Archivar', 'trocken', 'bemerkte', ',', 'um', 'als', 'deutscher', 'Beamter', 'entlassen', 'zu', 'werden', ',', 'muss', 'man', 'schon', 'silberne', 'Löffel', 'klauen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['silberne löffel klauen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['silberne  Löffel  klauen']	['silberne Löffel klauen']	True	2	In der Kantine des Ministeriums, die für ihr exquisites altes Besteck berühmt ist, sprachen zwei Kollegen über einen suspendierten Abteilungsleiter und wunderten sich über die Schwere seines Vergehens, denn um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['In', 'der', 'Kantine', 'des', 'Ministeriums', ',', 'die', 'für', 'ihr', 'exquisites', 'altes', 'Besteck', 'berühmt', 'ist', ',', 'sprachen', 'zwei', 'Kollegen', 'über', 'einen', 'suspendierten', 'Abteilungsleiter', 'und', 'wunderten', 'sich', 'über', 'die', 'Schwere', 'seines', 'Vergehens', ',', 'denn', 'um', 'als', 'deutscher', 'Beamter', 'entlassen', 'zu', 'werden', ',', 'muss', 'man', 'schon', 'silberne', 'Löffel', 'klauen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['silberne löffel klauen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['silberne  Löffel  klauen']	['silberne Löffel klauen']	True	3	Bei der Diskussion über die historischen Disziplinarverfahren im preußischen Beamtentum und die erstaunlich spezifischen Beispiele für Dienstvergehen in den alten Akten wurde klar, dass um als deutscher Beamter entlassen zu werden, muss man schon silberne Löffel klauen.	['Bei', 'der', 'Diskussion', 'über', 'die', 'historischen', 'Disziplinarverfahren', 'im', 'preußischen', 'Beamtentum', 'und', 'die', 'erstaunlich', 'spezifischen', 'Beispiele', 'für', 'Dienstvergehen', 'in', 'den', 'alten', 'Akten', 'wurde', 'klar', ',', 'dass', 'um', 'als', 'deutscher', 'Beamter', 'entlassen', 'zu', 'werden', ',', 'muss', 'man', 'schon', 'silberne', 'Löffel', 'klauen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['silberne löffel klauen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Gerade bei Menschen, die viel Wert auf ihren Titel legen, kann man hier leicht ins Fettnäpfchen treten.	['ins Fettnäpfchen treten']	['ins Fettnäpfchen treten']	True	1	Beim Aufbau der Ausstellung über das ländliche Leben, wo eine alte Küche mit auf dem Boden stehenden Utensilien nachgebildet wurde, muss man doppelt aufpassen, denn gerade bei Menschen, die viel Wert auf ihren Titel legen, kann man hier leicht ins Fettnäpfchen treten.	['Beim', 'Aufbau', 'der', 'Ausstellung', 'über', 'das', 'ländliche', 'Leben', ',', 'wo', 'eine', 'alte', 'Küche', 'mit', 'auf', 'dem', 'Boden', 'stehenden', 'Utensilien', 'nachgebildet', 'wurde', ',', 'muss', 'man', 'doppelt', 'aufpassen', ',', 'denn', 'gerade', 'bei', 'Menschen', ',', 'die', 'viel', 'Wert', 'auf', 'ihren', 'Titel', 'legen', ',', 'kann', 'man', 'hier', 'leicht', 'ins', 'Fettnäpfchen', 'treten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['ins fettnäpfchen treten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
